fvcmean_id,region_id,region_name,year,fvc_mean
0869,532823,勐腊县,2018,0.8522
0870,530827,孟连傣族拉祜族佤族自治县,2018,0.7402
0871,532925,弥渡县,2018,0.6684
0872,532504,弥勒市,2018,0.7514
0873,530822,墨江哈尼族自治县,2018,0.7941
0874,532323,牟定县,2018,0.6822
0875,532324,南华县,2018,0.7116
0876,532926,南涧彝族自治县,2018,0.6993
0877,530821,宁洱哈尼族彝族自治县,2018,0.8103
0878,530724,宁蒗彝族自治县,2018,0.7058
0879,530103,盘龙区,2018,0.745
0880,532523,屏边苗族自治县,2018,0.831
0881,530302,麒麟区,2018,0.7426
0882,530622,巧家县,2018,0.7778
0883,532626,丘北县,2018,0.7782
0884,533102,瑞丽市,2018,0.7972
0885,530323,师宗县,2018,0.7963
0886,530521,施甸县,2018,0.7542
0887,530126,石林彝族自治县,2018,0.7341
0888,532525,石屏县,2018,0.6839
0889,532322,双柏县,2018,0.694
0890,530925,双江拉祜族佤族布朗族傣族自治县,2018,0.7443
0891,530681,水富市,2018,0.8799
0892,530802,思茅区,2018,0.7812
0893,530127,嵩明县,2018,0.6745
0894,530626,绥江县,2018,0.8556
0895,530581,腾冲市,2018,0.7957
0896,530423,通海县,2018,0.6146
0897,530629,威信县,2018,0.8926
0898,532927,巍山彝族回族自治县,2018,0.6956
0899,533423,维西傈僳族自治县,2018,0.7974
0900,532601,文山市,2018,0.7679
0901,530102,五华区,2018,0.6727
0902,532329,武定县,2018,0.7322
0903,532623,西畴县,2018,0.8182
0904,530829,西盟佤族自治县,2018,0.7575
0905,530112,西山区,2018,0.5927
0906,533401,香格里拉市,2018,0.7155
0907,532923,祥云县,2018,0.6428
0908,530427,新平彝族傣族自治县,2018,0.7126
0909,530381,宣威市,2018,0.8235
0910,530129,寻甸回族彝族自治县,2018,0.7717
0911,530623,盐津县,2018,0.8955
0912,532622,砚山县,2018,0.7399
0913,532922,漾濞彝族自治县,2018,0.7675
0914,532325,姚安县,2018,0.7115
0915,530125,宜良县,2018,0.7491
0916,530628,彝良县,2018,0.903
0917,530425,易门县,2018,0.707
0918,533123,盈江县,2018,0.8054
0919,530923,永德县,2018,0.7099
0920,532928,永平县,2018,0.7378
0921,532327,永仁县,2018,0.6632
0922,530625,永善县,2018,0.8652
0923,530722,永胜县,2018,0.6704
0924,530721,玉龙纳西族自治县,2018,0.7183
0925,530428,元江哈尼族彝族傣族自治县,2018,0.7405
0926,532328,元谋县,2018,0.5688
0927,532528,元阳县,2018,0.8187
0928,532929,云龙县,2018,0.7942
0929,530922,云县,2018,0.7534
0930,530303,沾益区,2018,0.764
0931,530602,昭阳区,2018,0.7856
0932,530924,镇康县,2018,0.7997
0933,530627,镇雄县,2018,0.8968
0934,530825,镇沅彝族哈尼族拉祜族自治县,2018,0.7998
0935,530181,安宁市,2019,0.667
0936,532924,宾川县,2019,0.6179
0937,530927,沧源佤族自治县,2019,0.7738
0938,530524,昌宁县,2019,0.7164
0939,530114,呈贡区,2019,0.4787
0940,530481,澄江市,2019,0.5918
0941,532301,楚雄市,2019,0.6574
0942,530624,大关县,2019,0.921
0943,532901,大理市,2019,0.5852
0944,532326,大姚县,2019,0.6916
0945,533422,德钦县,2019,0.6095
0946,530113,东川区,2019,0.7274
0947,530426,峨山彝族自治县,2019,0.6729
0948,532930,洱源县,2019,0.7409
0949,530921,凤庆县,2019,0.7158
0950,533323,福贡县,2019,0.7809
0951,530124,富民县,2019,0.7327
0952,532628,富宁县,2019,0.8618
0953,530325,富源县,2019,0.7477
0954,532501,个旧市,2019,0.7557
0955,530926,耿马傣族佤族自治县,2019,0.7841
0956,533324,贡山独龙族怒族自治县,2019,0.6497
0957,530702,古城区,2019,0.7147
0958,530111,官渡区,2019,0.5133
0959,532627,广南县,2019,0.8165
0960,532532,河口瑶族自治县,2019,0.8246
0961,532932,鹤庆县,2019,0.6964
0962,532529,红河县,2019,0.7864
0963,530402,红塔区,2019,0.6454
0964,530424,华宁县,2019,0.7146
0965,530723,华坪县,2019,0.6578
0966,530326,会泽县,2019,0.7774
0967,532524,建水县,2019,0.663
0968,532931,剑川县,2019,0.7378
0969,530826,江城哈尼族彝族自治县,2019,0.8476
0970,530403,江川区,2019,0.5713
0971,532530,金平苗族瑶族傣族自治县,2019,0.8334
0972,530115,晋宁区,2019,0.6127
0973,530823,景东彝族自治县,2019,0.7881
0974,530824,景谷傣族彝族自治县,2019,0.7582
0975,532801,景洪市,2019,0.8196
0976,532502,开远市,2019,0.6795
0977,533325,兰坪白族普米族自治县,2019,0.7468
0978,530828,澜沧拉祜族自治县,2019,0.7389
0979,533122,梁河县,2019,0.7916
0980,530902,临翔区,2019,0.7481
0981,530523,龙陵县,2019,0.7873
0982,530502,隆阳区,2019,0.692
0983,533124,陇川县,2019,0.7835
0984,533301,泸水市,2019,0.852
0985,532527,泸西县,2019,0.7214
0986,530621,鲁甸县,2019,0.788
0987,530322,陆良县,2019,0.667
0988,532302,禄丰市,2019,0.6802
0989,530128,禄劝彝族苗族自治县,2019,0.7463
0990,530324,罗平县,2019,0.6784
0991,532531,绿春县,2019,0.8358
0992,532624,麻栗坡县,2019,0.8303
0993,532625,马关县,2019,0.8245
0994,530304,马龙区,2019,0.7687
0995,533103,芒市,2019,0.7749
0996,532503,蒙自市,2019,0.7342
0997,532822,勐海县,2019,0.8037
0998,532823,勐腊县,2019,0.8449
0999,530827,孟连傣族拉祜族佤族自治县,2019,0.7558
1000,532925,弥渡县,2019,0.6705
1001,532504,弥勒市,2019,0.7361
1002,530822,墨江哈尼族自治县,2019,0.7666
1003,532323,牟定县,2019,0.6419
1004,532324,南华县,2019,0.6775
1005,532926,南涧彝族自治县,2019,0.7108
1006,530821,宁洱哈尼族彝族自治县,2019,0.7839
1007,530724,宁蒗彝族自治县,2019,0.7302
1008,530103,盘龙区,2019,0.7392
1009,532523,屏边苗族自治县,2019,0.8147
1010,530302,麒麟区,2019,0.7335
1011,530622,巧家县,2019,0.7841
1012,532626,丘北县,2019,0.7822
1013,533102,瑞丽市,2019,0.736
1014,530323,师宗县,2019,0.808
1015,530521,施甸县,2019,0.7147
1016,530126,石林彝族自治县,2019,0.7357
1017,532525,石屏县,2019,0.65
1018,532322,双柏县,2019,0.6484
1019,530925,双江拉祜族佤族布朗族傣族自治县,2019,0.7392
1020,530681,水富市,2019,0.8825
1021,530802,思茅区,2019,0.7571
1022,530127,嵩明县,2019,0.6585
1023,530626,绥江县,2019,0.8621
1024,530581,腾冲市,2019,0.7819
1025,530423,通海县,2019,0.5963
1026,530629,威信县,2019,0.8677
1027,532927,巍山彝族回族自治县,2019,0.7029
1028,533423,维西傈僳族自治县,2019,0.7723
1029,532601,文山市,2019,0.7671
1030,530102,五华区,2019,0.6627
1031,532329,武定县,2019,0.7
1032,532623,西畴县,2019,0.8244
1033,530829,西盟佤族自治县,2019,0.7547
1034,530112,西山区,2019,0.5917
1035,533401,香格里拉市,2019,0.6962
1036,532923,祥云县,2019,0.6332
1037,530427,新平彝族傣族自治县,2019,0.6921
1038,530381,宣威市,2019,0.8285
1039,530129,寻甸回族彝族自治县,2019,0.765
1040,530623,盐津县,2019,0.9007
1041,532622,砚山县,2019,0.7338
1042,532922,漾濞彝族自治县,2019,0.7665
1043,532325,姚安县,2019,0.6742
1044,530125,宜良县,2019,0.7406
1045,530628,彝良县,2019,0.9022
1046,530425,易门县,2019,0.658
1047,533123,盈江县,2019,0.8012
1048,530923,永德县,2019,0.7444
1049,532928,永平县,2019,0.729
1050,532327,永仁县,2019,0.6255
1051,530625,永善县,2019,0.8654
1052,530722,永胜县,2019,0.6611
1053,530721,玉龙纳西族自治县,2019,0.7092
1054,530428,元江哈尼族彝族傣族自治县,2019,0.7229
1055,532328,元谋县,2019,0.5254
1056,532528,元阳县,2019,0.8126
1057,532929,云龙县,2019,0.7595
1058,530922,云县,2019,0.7531
1059,530303,沾益区,2019,0.7668
1060,530602,昭阳区,2019,0.7869
1061,530924,镇康县,2019,0.7892
1062,530627,镇雄县,2019,0.8806
1063,530825,镇沅彝族哈尼族拉祜族自治县,2019,0.7947
1064,530181,安宁市,2020,0.671282
1065,532924,宾川县,2020,0.620754
1066,530927,沧源佤族自治县,2020,0.789676
1067,530524,昌宁县,2020,0.691075
1068,530114,呈贡区,2020,0.489207
1069,530481,澄江市,2020,0.599075
1070,532301,楚雄市,2020,0.638311
1071,530624,大关县,2020,0.925594
1072,532901,大理市,2020,0.57976
1073,532326,大姚县,2020,0.689796
1074,533422,德钦县,2020,0.615034
1075,530113,东川区,2020,0.728458
1076,530426,峨山彝族自治县,2020,0.67254
1077,532930,洱源县,2020,0.726314
1078,530921,凤庆县,2020,0.686181
1079,533323,福贡县,2020,0.828992
1080,530124,富民县,2020,0.739296
1081,532628,富宁县,2020,0.858271
1082,530325,富源县,2020,0.810892
1083,532501,个旧市,2020,0.745253
1084,530926,耿马傣族佤族自治县,2020,0.790927
1085,533324,贡山独龙族怒族自治县,2020,0.695357
1086,530702,古城区,2020,0.684657
1087,530111,官渡区,2020,0.51987
1088,532627,广南县,2020,0.81627
1089,532532,河口瑶族自治县,2020,0.832821
1090,532932,鹤庆县,2020,0.656648
1091,532529,红河县,2020,0.773845
1092,530402,红塔区,2020,0.650886
1093,530424,华宁县,2020,0.71704
1094,530723,华坪县,2020,0.690683
1095,530326,会泽县,2020,0.77674
1096,532524,建水县,2020,0.677753
1097,532931,剑川县,2020,0.737891
1098,530826,江城哈尼族彝族自治县,2020,0.854831
1099,530403,江川区,2020,0.574824
1100,532530,金平苗族瑶族傣族自治县,2020,0.839297
1101,530115,晋宁区,2020,0.616006
1102,530823,景东彝族自治县,2020,0.737636
1103,530824,景谷傣族彝族自治县,2020,0.762531
1104,532801,景洪市,2020,0.812671
1105,532502,开远市,2020,0.688184
1106,533325,兰坪白族普米族自治县,2020,0.768204
1107,530828,澜沧拉祜族自治县,2020,0.781743
1108,533122,梁河县,2020,0.830539
1109,530902,临翔区,2020,0.743167
1110,530523,龙陵县,2020,0.803722
1111,530502,隆阳区,2020,0.718107
1112,533124,陇川县,2020,0.828739
1113,533301,泸水市,2020,0.85051
1114,532527,泸西县,2020,0.729506
1115,530621,鲁甸县,2020,0.788506
1116,530322,陆良县,2020,0.658889
1117,532302,禄丰市,2020,0.683569
1118,530128,禄劝彝族苗族自治县,2020,0.74615
1119,530324,罗平县,2020,0.718915
1120,532531,绿春县,2020,0.834685
1121,532624,麻栗坡县,2020,0.8372
1122,532625,马关县,2020,0.834211
1123,530304,马龙区,2020,0.764697
1124,533103,芒市,2020,0.801088
1125,532503,蒙自市,2020,0.737606
1126,532822,勐海县,2020,0.803498
1127,532823,勐腊县,2020,0.847824
1128,530827,孟连傣族拉祜族佤族自治县,2020,0.787634
1129,532925,弥渡县,2020,0.633744
1130,532504,弥勒市,2020,0.742921
1131,530822,墨江哈尼族自治县,2020,0.776167
1132,532323,牟定县,2020,0.629488
1133,532324,南华县,2020,0.647991
1134,532926,南涧彝族自治县,2020,0.664094
1135,530821,宁洱哈尼族彝族自治县,2020,0.811086
1136,530724,宁蒗彝族自治县,2020,0.732545
1137,530103,盘龙区,2020,0.740551
1138,532523,屏边苗族自治县,2020,0.828603
1139,530302,麒麟区,2020,0.727532
1140,530622,巧家县,2020,0.777533
1141,532626,丘北县,2020,0.795073
1142,533102,瑞丽市,2020,0.781351
1143,530323,师宗县,2020,0.821393
1144,530521,施甸县,2020,0.742579
1145,530126,石林彝族自治县,2020,0.734947
1146,532525,石屏县,2020,0.674786
1147,532322,双柏县,2020,0.646947
1148,530925,双江拉祜族佤族布朗族傣族自治县,2020,0.742532
1149,530681,水富市,2020,0.885173
1150,530802,思茅区,2020,0.760268
1151,530127,嵩明县,2020,0.654509
1152,530626,绥江县,2020,0.867856
1153,530581,腾冲市,2020,0.824813
1154,530423,通海县,2020,0.600318
1155,530629,威信县,2020,0.897045
1156,532927,巍山彝族回族自治县,2020,0.668024
1157,533423,维西傈僳族自治县,2020,0.793181
1158,532601,文山市,2020,0.782492
1159,530102,五华区,2020,0.671011
1160,532329,武定县,2020,0.711268
1161,532623,西畴县,2020,0.832149
1162,530829,西盟佤族自治县,2020,0.811535
1163,530112,西山区,2020,0.601145
1164,533401,香格里拉市,2020,0.693139
1165,532923,祥云县,2020,0.615631
1166,530427,新平彝族傣族自治县,2020,0.691832
1167,530381,宣威市,2020,0.834229
1168,530129,寻甸回族彝族自治县,2020,0.756816
1169,530623,盐津县,2020,0.906526
1170,532622,砚山县,2020,0.747418
1171,532922,漾濞彝族自治县,2020,0.711117
1172,532325,姚安县,2020,0.650307
1173,530125,宜良县,2020,0.738151
1174,530628,彝良县,2020,0.902373
1175,530425,易门县,2020,0.668955
1176,533123,盈江县,2020,0.866265
1177,530923,永德县,2020,0.735527
1178,532928,永平县,2020,0.694656
1179,532327,永仁县,2020,0.636592
1180,530625,永善县,2020,0.867937
1181,530722,永胜县,2020,0.664614
1182,530721,玉龙纳西族自治县,2020,0.701982
1183,530428,元江哈尼族彝族傣族自治县,2020,0.71832
1184,532328,元谋县,2020,0.512322
1185,532528,元阳县,2020,0.812847
1186,532929,云龙县,2020,0.771425
1187,530922,云县,2020,0.717515
1188,530303,沾益区,2020,0.767462
1189,530602,昭阳区,2020,0.782645
1190,530924,镇康县,2020,0.803512
1191,530627,镇雄县,2020,0.888903
1192,530825,镇沅彝族哈尼族拉祜族自治县,2020,0.763261
1193,530181,安宁市,2021,0.687286
1194,532924,宾川县,2021,0.657016
1195,530927,沧源佤族自治县,2021,0.830093
1196,530524,昌宁县,2021,0.735693
1197,530114,呈贡区,2021,0.461688
1198,530481,澄江市,2021,0.588375
1199,532301,楚雄市,2021,0.711266
1200,530624,大关县,2021,0.921139
1201,532901,大理市,2021,0.616539
1202,532326,大姚县,2021,0.718255
1203,533422,德钦县,2021,0.631379
1204,530113,东川区,2021,0.727349
1205,530426,峨山彝族自治县,2021,0.709612
1206,532930,洱源县,2021,0.761156
1207,530921,凤庆县,2021,0.737603
1208,533323,福贡县,2021,0.835417
1209,530124,富民县,2021,0.770142
1210,532628,富宁县,2021,0.860542
1211,530325,富源县,2021,0.799365
1212,532501,个旧市,2021,0.763295
1213,530926,耿马傣族佤族自治县,2021,0.821657
1214,533324,贡山独龙族怒族自治县,2021,0.742513
1215,530702,古城区,2021,0.728556
1216,530111,官渡区,2021,0.498576
1217,532627,广南县,2021,0.822851
1218,532532,河口瑶族自治县,2021,0.84011
1219,532932,鹤庆县,2021,0.699986
1220,532529,红河县,2021,0.808532
1221,530402,红塔区,2021,0.658404
1222,530424,华宁县,2021,0.713684
1223,530723,华坪县,2021,0.738566
1224,530326,会泽县,2021,0.779929
1225,532524,建水县,2021,0.697566
1226,532931,剑川县,2021,0.761313
1227,530826,江城哈尼族彝族自治县,2021,0.861464
1228,530403,江川区,2021,0.571752
1229,532530,金平苗族瑶族傣族自治县,2021,0.836708
1230,530115,晋宁区,2021,0.617899
1231,530823,景东彝族自治县,2021,0.809314
1232,530824,景谷傣族彝族自治县,2021,0.806333
1233,532801,景洪市,2021,0.830837
1234,532502,开远市,2021,0.686728
1235,533325,兰坪白族普米族自治县,2021,0.808532
1236,530828,澜沧拉祜族自治县,2021,0.813862
1237,533122,梁河县,2021,0.832359
1238,530902,临翔区,2021,0.77705
1239,530523,龙陵县,2021,0.822091
1240,530502,隆阳区,2021,0.740643
1241,533124,陇川县,2021,0.828042
1242,533301,泸水市,2021,0.852546
1243,532527,泸西县,2021,0.706075
1244,530621,鲁甸县,2021,0.785441
1245,530322,陆良县,2021,0.630403
1246,532302,禄丰市,2021,0.711482
1247,530128,禄劝彝族苗族自治县,2021,0.757551
1248,530324,罗平县,2021,0.754656
1249,532531,绿春县,2021,0.848548
1250,532624,麻栗坡县,2021,0.843636
1251,532625,马关县,2021,0.838807
1252,530304,马龙区,2021,0.725225
1253,533103,芒市,2021,0.809024
1254,532503,蒙自市,2021,0.74616
1255,532822,勐海县,2021,0.817832
1256,532823,勐腊县,2021,0.871354
1257,530827,孟连傣族拉祜族佤族自治县,2021,0.803025
1258,532925,弥渡县,2021,0.687953
1259,532504,弥勒市,2021,0.732159
1260,530822,墨江哈尼族自治县,2021,0.807961
1261,532323,牟定县,2021,0.682411
1262,532324,南华县,2021,0.690971
1263,532926,南涧彝族自治县,2021,0.723824
1264,530821,宁洱哈尼族彝族自治县,2021,0.844391
1265,530724,宁蒗彝族自治县,2021,0.768116
1266,530103,盘龙区,2021,0.723658
1267,532523,屏边苗族自治县,2021,0.839353
1268,530302,麒麟区,2021,0.700391
1269,530622,巧家县,2021,0.779149
1270,532626,丘北县,2021,0.798086
1271,533102,瑞丽市,2021,0.779636
1272,530323,师宗县,2021,0.813874
1273,530521,施甸县,2021,0.779908
1274,530126,石林彝族自治县,2021,0.720889
1275,532525,石屏县,2021,0.703903
1276,532322,双柏县,2021,0.689737
1277,530925,双江拉祜族佤族布朗族傣族自治县,2021,0.783061
1278,530681,水富市,2021,0.854671
1279,530802,思茅区,2021,0.802645
1280,530127,嵩明县,2021,0.64907
1281,530626,绥江县,2021,0.849069
1282,530581,腾冲市,2021,0.833132
1283,530423,通海县,2021,0.607612
1284,530629,威信县,2021,0.906497
1285,532927,巍山彝族回族自治县,2021,0.730126
1286,533423,维西傈僳族自治县,2021,0.814513
1287,532601,文山市,2021,0.774184
1288,530102,五华区,2021,0.680005
1289,532329,武定县,2021,0.73246
1290,532623,西畴县,2021,0.837139
1291,530829,西盟佤族自治县,2021,0.827654
1292,530112,西山区,2021,0.607959
1293,533401,香格里拉市,2021,0.704025
1294,532923,祥云县,2021,0.647131
1295,530427,新平彝族傣族自治县,2021,0.720345
1296,530381,宣威市,2021,0.832671
1297,530129,寻甸回族彝族自治县,2021,0.755867
1298,530623,盐津县,2021,0.884656
1299,532622,砚山县,2021,0.75868
1300,532922,漾濞彝族自治县,2021,0.764846
1301,532325,姚安县,2021,0.678732
1302,530125,宜良县,2021,0.726972
1303,530628,彝良县,2021,0.897619
1304,530425,易门县,2021,0.706498
1305,533123,盈江县,2021,0.87053
1306,530923,永德县,2021,0.78648
1307,532928,永平县,2021,0.740848
1308,532327,永仁县,2021,0.668286
1309,530625,永善县,2021,0.854637
1310,530722,永胜县,2021,0.696079
1311,530721,玉龙纳西族自治县,2021,0.734114
1312,530428,元江哈尼族彝族傣族自治县,2021,0.756333
1313,532328,元谋县,2021,0.542547
1314,532528,元阳县,2021,0.821278
1315,532929,云龙县,2021,0.781228
1316,530922,云县,2021,0.776257
1317,530303,沾益区,2021,0.779229
1318,530602,昭阳区,2021,0.773529
1319,530924,镇康县,2021,0.837621
1320,530627,镇雄县,2021,0.893017
1321,530825,镇沅彝族哈尼族拉祜族自治县,2021,0.824234
1322,530181,安宁市,2022,0.690791
1323,532924,宾川县,2022,0.667077
1324,530927,沧源佤族自治县,2022,0.821935
1325,530524,昌宁县,2022,0.733005
1326,530114,呈贡区,2022,0.428983
1327,530481,澄江市,2022,0.541674
1328,532301,楚雄市,2022,0.71984
1329,530624,大关县,2022,0.919834
1330,532901,大理市,2022,0.620215
1331,532326,大姚县,2022,0.725882
1332,533422,德钦县,2022,0.633736
1333,530113,东川区,2022,0.669364
1334,530426,峨山彝族自治县,2022,0.722597
1335,532930,洱源县,2022,0.75587
1336,530921,凤庆县,2022,0.707651
1337,533323,福贡县,2022,0.829681
1338,530124,富民县,2022,0.756662
1339,532628,富宁县,2022,0.8446
1340,530325,富源县,2022,0.796646
1341,532501,个旧市,2022,0.765174
1342,530926,耿马傣族佤族自治县,2022,0.806617
1343,533324,贡山独龙族怒族自治县,2022,0.75025
1344,530702,古城区,2022,0.729806
1345,530111,官渡区,2022,0.436744
1346,532627,广南县,2022,0.827035
1347,532532,河口瑶族自治县,2022,0.826766
1348,532932,鹤庆县,2022,0.705773
1349,532529,红河县,2022,0.808293
1350,530402,红塔区,2022,0.661121
1351,530424,华宁县,2022,0.688083
1352,530723,华坪县,2022,0.746097
1353,530326,会泽县,2022,0.75034
1354,532524,建水县,2022,0.722115
1355,532931,剑川县,2022,0.761334
1356,530826,江城哈尼族彝族自治县,2022,0.873739
1357,530403,江川区,2022,0.574167
1358,532530,金平苗族瑶族傣族自治县,2022,0.864007
1359,530115,晋宁区,2022,0.609626
1360,530823,景东彝族自治县,2022,0.801403
1361,530824,景谷傣族彝族自治县,2022,0.811581
1362,532801,景洪市,2022,0.842543
1363,532502,开远市,2022,0.749337
1364,533325,兰坪白族普米族自治县,2022,0.817481
1365,530828,澜沧拉祜族自治县,2022,0.810381
1366,533122,梁河县,2022,0.832549
1367,530902,临翔区,2022,0.749045
1368,530523,龙陵县,2022,0.810229
1369,530502,隆阳区,2022,0.737402
1370,533124,陇川县,2022,0.822267
1371,533301,泸水市,2022,0.844182
1372,532527,泸西县,2022,0.709588
1373,530621,鲁甸县,2022,0.754905
1374,530322,陆良县,2022,0.633488
1375,532302,禄丰市,2022,0.724872
1376,530128,禄劝彝族苗族自治县,2022,0.756627
1377,530324,罗平县,2022,0.735564
1378,532531,绿春县,2022,0.859134
1379,532624,麻栗坡县,2022,0.833698
1380,532625,马关县,2022,0.838965
1381,530304,马龙区,2022,0.697488
1382,533103,芒市,2022,0.78777
1383,532503,蒙自市,2022,0.769913
1384,532822,勐海县,2022,0.821175
1385,532823,勐腊县,2022,0.889448
1386,530827,孟连傣族拉祜族佤族自治县,2022,0.788385
1387,532925,弥渡县,2022,0.678797
1388,532504,弥勒市,2022,0.718568
1389,530822,墨江哈尼族自治县,2022,0.819465
1390,532323,牟定县,2022,0.693543
1391,532324,南华县,2022,0.701804
1392,532926,南涧彝族自治县,2022,0.673864
1393,530821,宁洱哈尼族彝族自治县,2022,0.849829
1394,530724,宁蒗彝族自治县,2022,0.764383
1395,530103,盘龙区,2022,0.670798
1396,532523,屏边苗族自治县,2022,0.844626
1397,530302,麒麟区,2022,0.7219
1398,530622,巧家县,2022,0.75491
1399,532626,丘北县,2022,0.796837
1400,533102,瑞丽市,2022,0.748339
1401,530323,师宗县,2022,0.801538
1402,530521,施甸县,2022,0.78444
1403,530126,石林彝族自治县,2022,0.672131
1404,532525,石屏县,2022,0.704038
1405,532322,双柏县,2022,0.700641
1406,530925,双江拉祜族佤族布朗族傣族自治县,2022,0.780476
1407,530681,水富市,2022,0.862419
1408,530802,思茅区,2022,0.824511
1409,530127,嵩明县,2022,0.603424
1410,530626,绥江县,2022,0.855797
1411,530581,腾冲市,2022,0.836608
1412,530423,通海县,2022,0.589576
1413,530629,威信县,2022,0.921253
1414,532927,巍山彝族回族自治县,2022,0.736721
1415,533423,维西傈僳族自治县,2022,0.825412
1416,532601,文山市,2022,0.773751
1417,530102,五华区,2022,0.655248
1418,532329,武定县,2022,0.732725
1419,532623,西畴县,2022,0.827929
1420,530829,西盟佤族自治县,2022,0.811538
1421,530112,西山区,2022,0.617474
1422,533401,香格里拉市,2022,0.702792
1423,532923,祥云县,2022,0.66844
1424,530427,新平彝族傣族自治县,2022,0.739233
1425,530381,宣威市,2022,0.809399
1426,530129,寻甸回族彝族自治县,2022,0.709016
1427,530623,盐津县,2022,0.903537
1428,532622,砚山县,2022,0.771958
1429,532922,漾濞彝族自治县,2022,0.759714
1430,532325,姚安县,2022,0.686786
1431,530125,宜良县,2022,0.681077
1432,530628,彝良县,2022,0.899685
1433,530425,易门县,2022,0.71923
1434,533123,盈江县,2022,0.867375
1435,530923,永德县,2022,0.772528
1436,532928,永平县,2022,0.727582
1437,532327,永仁县,2022,0.667865
1438,530625,永善县,2022,0.850411
1439,530722,永胜县,2022,0.699958
1440,530721,玉龙纳西族自治县,2022,0.72983
1441,530428,元江哈尼族彝族傣族自治县,2022,0.775432
1442,532328,元谋县,2022,0.53375
1443,532528,元阳县,2022,0.842161
1444,532929,云龙县,2022,0.782486
1445,530922,云县,2022,0.739284
1446,530303,沾益区,2022,0.754796
1447,530602,昭阳区,2022,0.750664
1448,530924,镇康县,2022,0.825336
1449,530627,镇雄县,2022,0.901241
1450,530825,镇沅彝族哈尼族拉祜族自治县,2022,0.826624
1451,530000,云南省,2013,0.61303125
1452,530000,云南省,2014,0.6114375
1453,530000,云南省,2015,0.7384
1454,530000,云南省,2016,0.73930625
1455,530000,云南省,2017,0.7666625
1456,530000,云南省,2018,0.7584125
1457,530000,云南省,2019,0.74551875
1458,530000,云南省,2020,0.75214375
1459,530000,云南省,2021,0.77169375
1460,530000,云南省,2022,0.76921875
