coverage_id,region_id,region_name,level,year,fvc_level,area_km2,level_name
3795,530113,东川区,3,2018,高,1157.5557,县级
3796,530426,峨山彝族自治县,3,2018,低,51.5574,县级
3797,530426,峨山彝族自治县,3,2018,中低,56.2797,县级
3798,530426,峨山彝族自治县,3,2018,中,142.1703,县级
3799,530426,峨山彝族自治县,3,2018,中高,552.4641,县级
3800,530426,峨山彝族自治县,3,2018,高,1135.2321,县级
3801,532930,洱源县,3,2018,低,43.5834,县级
3802,532930,洱源县,3,2018,中低,52.0461,县级
3803,532930,洱源县,3,2018,中,147.0771,县级
3804,532930,洱源县,3,2018,中高,534.1626,县级
3805,532930,洱源县,3,2018,高,1774.0125,县级
3806,530921,凤庆县,3,2018,低,195.6492,县级
3807,530921,凤庆县,3,2018,中低,86.1246,县级
3808,530921,凤庆县,3,2018,中,228.0321,县级
3809,530921,凤庆县,3,2018,中高,767.8593,县级
3810,530921,凤庆县,3,2018,高,2072.3571,县级
3811,533323,福贡县,3,2018,低,139.5342,县级
3812,533323,福贡县,3,2018,中低,32.0733,县级
3813,533323,福贡县,3,2018,中,65.1573,县级
3814,533323,福贡县,3,2018,中高,221.0391,县级
3815,533323,福贡县,3,2018,高,2313.5175,县级
3816,530124,富民县,3,2018,低,12.8313,县级
3817,530124,富民县,3,2018,中低,20.286,县级
3818,530124,富民县,3,2018,中,45.4743,县级
3819,530124,富民县,3,2018,中高,198.2412,县级
3820,530124,富民县,3,2018,高,725.2119,县级
3821,532628,富宁县,3,2018,低,58.2228,县级
3822,532628,富宁县,3,2018,中低,26.2683,县级
3823,532628,富宁县,3,2018,中,62.4249,县级
3824,532628,富宁县,3,2018,中高,372.8421,县级
3825,532628,富宁县,3,2018,高,4772.3508,县级
3826,530325,富源县,3,2018,低,90.2529,县级
3827,530325,富源县,3,2018,中低,63.9972,县级
3828,530325,富源县,3,2018,中,122.2326,县级
3829,530325,富源县,3,2018,中高,388.1745,县级
3830,530325,富源县,3,2018,高,2596.9608,县级
3831,532501,个旧市,3,2018,低,50.526,县级
3832,532501,个旧市,3,2018,中低,44.5383,县级
3833,532501,个旧市,3,2018,中,75.1104,县级
3834,532501,个旧市,3,2018,中高,264.4065,县级
3835,532501,个旧市,3,2018,高,1129.3632,县级
3836,530926,耿马傣族佤族自治县,3,2018,低,154.7694,县级
3837,530926,耿马傣族佤族自治县,3,2018,中低,102.8871,县级
3838,530926,耿马傣族佤族自治县,3,2018,中,211.2264,县级
3839,530926,耿马傣族佤族自治县,3,2018,中高,622.5012,县级
3840,530926,耿马傣族佤族自治县,3,2018,高,2681.0766,县级
3841,533324,贡山独龙族怒族自治县,3,2018,低,778.5801,县级
3842,533324,贡山独龙族怒族自治县,3,2018,中低,49.0464,县级
3843,533324,贡山独龙族怒族自治县,3,2018,中,108.6507,县级
3844,533324,贡山独龙族怒族自治县,3,2018,中高,398.0574,县级
3845,533324,贡山独龙族怒族自治县,3,2018,高,3094.8453,县级
3846,530702,古城区,3,2018,低,34.2882,县级
3847,530702,古城区,3,2018,中低,35.9307,县级
3848,530702,古城区,3,2018,中,84.5919,县级
3849,530702,古城区,3,2018,中高,297.6705,县级
3850,530702,古城区,3,2018,高,823.7691,县级
3851,530111,官渡区,3,2018,低,108.3366,县级
3852,530111,官渡区,3,2018,中低,96.7212,县级
3853,530111,官渡区,3,2018,中,78.5547,县级
3854,530111,官渡区,3,2018,中高,89.8911,县级
3855,530111,官渡区,3,2018,高,263.4831,县级
3856,532627,广南县,3,2018,低,148.9842,县级
3857,532627,广南县,3,2018,中低,88.4844,县级
3858,532627,广南县,3,2018,中,197.8542,县级
3859,532627,广南县,3,2018,中高,866.7171,县级
3860,532627,广南县,3,2018,高,6427.8891,县级
3861,532532,河口瑶族自治县,3,2018,低,11.2545,县级
3862,532532,河口瑶族自治县,3,2018,中低,8.6949,县级
3863,532532,河口瑶族自治县,3,2018,中,23.1534,县级
3864,532532,河口瑶族自治县,3,2018,中高,128.1645,县级
3865,532532,河口瑶族自治县,3,2018,高,1158.9912,县级
3866,532932,鹤庆县,3,2018,低,43.6752,县级
3867,532932,鹤庆县,3,2018,中低,58.3452,县级
3868,532932,鹤庆县,3,2018,中,183.9744,县级
3869,532932,鹤庆县,3,2018,中高,693.2907,县级
3870,532932,鹤庆县,3,2018,高,1400.832,县级
3871,532529,红河县,3,2018,低,37.3257,县级
3872,532529,红河县,3,2018,中低,38.0691,县级
3873,532529,红河县,3,2018,中,93.8502,县级
3874,532529,红河县,3,2018,中高,331.0344,县级
3875,532529,红河县,3,2018,高,1536.048,县级
3876,530402,红塔区,3,2018,低,63.1809,县级
3877,530402,红塔区,3,2018,中低,64.9008,县级
3878,530402,红塔区,3,2018,中,76.0176,县级
3879,530402,红塔区,3,2018,中高,175.7178,县级
3880,530402,红塔区,3,2018,高,572.8608,县级
3881,530424,华宁县,3,2018,低,42.0273,县级
3882,530424,华宁县,3,2018,中低,31.8087,县级
3883,530424,华宁县,3,2018,中,80.5032,县级
3884,530424,华宁县,3,2018,中高,288.9333,县级
3885,530424,华宁县,3,2018,高,809.7273,县级
3886,530723,华坪县,3,2018,低,30.9555,县级
3887,530723,华坪县,3,2018,中低,38.4975,县级
3888,530723,华坪县,3,2018,中,211.9149,县级
3889,530723,华坪县,3,2018,中高,891.5895,县级
3890,530723,华坪县,3,2018,高,978.1812,县级
3891,530326,会泽县,3,2018,低,79.9848,县级
3892,530326,会泽县,3,2018,中低,99.0756,县级
3893,530326,会泽县,3,2018,中,298.0008,县级
3894,530326,会泽县,3,2018,中高,1115.3088,县级
3895,530326,会泽县,3,2018,高,4298.7564,县级
3896,532524,建水县,3,2018,低,102.6837,县级
3897,532524,建水县,3,2018,中低,143.478,县级
3898,532524,建水县,3,2018,中,329.8833,县级
3899,532524,建水县,3,2018,中高,1006.9875,县级
3900,532524,建水县,3,2018,高,2207.1816,县级
3901,532931,剑川县,3,2018,低,26.1945,县级
3902,532931,剑川县,3,2018,中低,32.346,县级
3903,532931,剑川县,3,2018,中,91.0053,县级
3904,532931,剑川县,3,2018,中高,513.7173,县级
3905,532931,剑川县,3,2018,高,1590.5556,县级
3906,530826,江城哈尼族彝族自治县,3,2018,低,55.5732,县级
3907,530826,江城哈尼族彝族自治县,3,2018,中低,29.7153,县级
3908,530826,江城哈尼族彝族自治县,3,2018,中,66.7323,县级
3909,530826,江城哈尼族彝族自治县,3,2018,中高,242.4114,县级
3910,530826,江城哈尼族彝族自治县,3,2018,高,3042.6912,县级
3911,530403,江川区,3,2018,低,139.2066,县级
3912,530403,江川区,3,2018,中低,43.1154,县级
3913,530403,江川区,3,2018,中,68.8869,县级
3914,530403,江川区,3,2018,中高,181.359,县级
3915,530403,江川区,3,2018,高,379.89,县级
3916,532530,金平苗族瑶族傣族自治县,3,2018,低,49.0887,县级
3917,532530,金平苗族瑶族傣族自治县,3,2018,中低,26.451,县级
3918,532530,金平苗族瑶族傣族自治县,3,2018,中,65.0493,县级
3919,532530,金平苗族瑶族傣族自治县,3,2018,中高,303.2001,县级
3920,532530,金平苗族瑶族傣族自治县,3,2018,高,3134.6433,县级
3921,530115,晋宁区,3,2018,低,154.9854,县级
3922,530115,晋宁区,3,2018,中低,79.5897,县级
3923,530115,晋宁区,3,2018,中,131.6331,县级
3924,530115,晋宁区,3,2018,中高,258.7977,县级
3925,530115,晋宁区,3,2018,高,715.2678,县级
3926,530823,景东彝族自治县,3,2018,低,94.3578,县级
3927,530823,景东彝族自治县,3,2018,中低,61.3368,县级
3928,530823,景东彝族自治县,3,2018,中,137.5605,县级
3929,530823,景东彝族自治县,3,2018,中高,533.9079,县级
3930,530823,景东彝族自治县,3,2018,高,3654.1746,县级
3931,530824,景谷傣族彝族自治县,3,2018,低,190.6281,县级
3932,530824,景谷傣族彝族自治县,3,2018,中低,108.423,县级
3933,530824,景谷傣族彝族自治县,3,2018,中,273.4038,县级
3934,530824,景谷傣族彝族自治县,3,2018,中高,1120.2921,县级
3935,530824,景谷傣族彝族自治县,3,2018,高,5867.2917,县级
3936,532801,景洪市,3,2018,低,136.4391,县级
3937,532801,景洪市,3,2018,中低,104.1471,县级
3938,532801,景洪市,3,2018,中,217.9035,县级
3939,532801,景洪市,3,2018,中高,602.5176,县级
3940,532801,景洪市,3,2018,高,5824.5957,县级
3941,532502,开远市,3,2018,低,54.7443,县级
3942,532502,开远市,3,2018,中低,47.8134,县级
3943,532502,开远市,3,2018,中,105.2991,县级
3944,532502,开远市,3,2018,中高,391.0662,县级
3945,532502,开远市,3,2018,高,1345.8582,县级
3946,533325,兰坪白族普米族自治县,3,2018,低,111.8808,县级
3947,533325,兰坪白族普米族自治县,3,2018,中低,75.7296,县级
3948,533325,兰坪白族普米族自治县,3,2018,中,188.2512,县级
3949,533325,兰坪白族普米族自治县,3,2018,中高,795.2688,县级
3950,533325,兰坪白族普米族自治县,3,2018,高,3240.9081,县级
3951,530828,澜沧拉祜族自治县,3,2018,低,513.6678,县级
3952,530828,澜沧拉祜族自治县,3,2018,中低,309.4875,县级
3953,530828,澜沧拉祜族自治县,3,2018,中,617.3433,县级
3954,530828,澜沧拉祜族自治县,3,2018,中高,1623.3237,县级
3955,530828,澜沧拉祜族自治县,3,2018,高,5737.6458,县级
3956,533122,梁河县,3,2018,低,19.9107,县级
3957,533122,梁河县,3,2018,中低,18.7119,县级
3958,533122,梁河县,3,2018,中,36.7398,县级
3959,533122,梁河县,3,2018,中高,118.4616,县级
3960,533122,梁河县,3,2018,高,960.5115,县级
3961,530902,临翔区,3,2018,低,145.6479,县级
3962,530902,临翔区,3,2018,中低,96.0642,县级
3963,530902,临翔区,3,2018,中,185.7753,县级
3964,530902,临翔区,3,2018,中高,480.6315,县级
3965,530902,临翔区,3,2018,高,1670.1111,县级
3966,530523,龙陵县,3,2018,低,60.0435,县级
3967,530523,龙陵县,3,2018,中低,43.7175,县级
3968,530523,龙陵县,3,2018,中,99.8703,县级
3969,530523,龙陵县,3,2018,中高,338.85,县级
3970,530523,龙陵县,3,2018,高,2284.218,县级
3971,530502,隆阳区,3,2018,低,133.29,县级
3972,530502,隆阳区,3,2018,中低,127.6839,县级
3973,530502,隆阳区,3,2018,中,288.5112,县级
3974,530502,隆阳区,3,2018,中高,1102.5099,县级
3975,530502,隆阳区,3,2018,高,3239.5059,县级
3976,533124,陇川县,3,2018,低,45.5535,县级
3977,533124,陇川县,3,2018,中低,35.316,县级
3978,533124,陇川县,3,2018,中,72.5598,县级
3979,533124,陇川县,3,2018,中高,201.5928,县级
3980,533124,陇川县,3,2018,高,1538.5023,县级
3981,533301,泸水市,3,2018,低,38.7009,县级
3982,533301,泸水市,3,2018,中低,20.5002,县级
3983,533301,泸水市,3,2018,中,47.5992,县级
3984,533301,泸水市,3,2018,中高,210.4083,县级
3985,533301,泸水市,3,2018,高,2812.8204,县级
3986,532527,泸西县,3,2018,低,51.5133,县级
3987,532527,泸西县,3,2018,中低,71.3097,县级
3988,532527,泸西县,3,2018,中,120.2292,县级
3989,532527,泸西县,3,2018,中高,338.8545,县级
3990,532527,泸西县,3,2018,高,1067.4018,县级
3991,530621,鲁甸县,3,2018,低,20.2095,县级
3992,530621,鲁甸县,3,2018,中低,25.8462,县级
3993,530621,鲁甸县,3,2018,中,59.0274,县级
3994,530621,鲁甸县,3,2018,中高,248.4198,县级
3995,530621,鲁甸县,3,2018,高,1134.9531,县级
3996,530322,陆良县,3,2018,低,74.2311,县级
3997,530322,陆良县,3,2018,中低,139.671,县级
3998,530322,陆良县,3,2018,中,217.5813,县级
3999,530322,陆良县,3,2018,中高,409.8276,县级
4000,530322,陆良县,3,2018,高,1154.2653,县级
4001,532302,禄丰市,3,2018,低,69.0147,县级
4002,532302,禄丰市,3,2018,中低,90.1179,县级
4003,532302,禄丰市,3,2018,中,227.3634,县级
4004,532302,禄丰市,3,2018,中高,934.2333,县级
4005,532302,禄丰市,3,2018,高,2237.2191,县级
4006,530128,禄劝彝族苗族自治县,3,2018,低,84.7854,县级
4007,530128,禄劝彝族苗族自治县,3,2018,中低,63.7866,县级
4008,530128,禄劝彝族苗族自治县,3,2018,中,163.6236,县级
4009,530128,禄劝彝族苗族自治县,3,2018,中高,706.9878,县级
4010,530128,禄劝彝族苗族自治县,3,2018,高,3223.5156,县级
4011,530324,罗平县,3,2018,低,133.668,县级
4012,530324,罗平县,3,2018,中低,146.6298,县级
4013,530324,罗平县,3,2018,中,240.9327,县级
4014,530324,罗平县,3,2018,中高,506.3598,县级
4015,530324,罗平县,3,2018,高,1987.9929,县级
4016,532531,绿春县,3,2018,低,36.612,县级
4017,532531,绿春县,3,2018,中低,24.5808,县级
4018,532531,绿春县,3,2018,中,61.2,县级
4019,532531,绿春县,3,2018,中高,282.51,县级
4020,532531,绿春县,3,2018,高,2699.3835,县级
4021,532624,麻栗坡县,3,2018,低,28.1124,县级
4022,532624,麻栗坡县,3,2018,中低,13.3569,县级
4023,532624,麻栗坡县,3,2018,中,41.6682,县级
4024,532624,麻栗坡县,3,2018,中高,222.6879,县级
4025,532624,麻栗坡县,3,2018,高,2041.7076,县级
4026,532625,马关县,3,2018,低,27.1998,县级
4027,532625,马关县,3,2018,中低,27.1341,县级
4028,532625,马关县,3,2018,中,69.642,县级
4029,532625,马关县,3,2018,中高,312.8922,县级
4030,532625,马关县,3,2018,高,2229.1416,县级
4031,530304,马龙区,3,2018,低,36.6507,县级
4032,530304,马龙区,3,2018,中低,40.7394,县级
4033,530304,马龙区,3,2018,中,69.9165,县级
4034,530304,马龙区,3,2018,中高,219.5019,县级
4035,530304,马龙区,3,2018,高,1237.7196,县级
4036,533103,芒市,3,2018,低,80.3871,县级
4037,533103,芒市,3,2018,中低,65.0862,县级
4038,533103,芒市,3,2018,中,113.5818,县级
4039,533103,芒市,3,2018,中高,316.4211,县级
4040,533103,芒市,3,2018,高,2356.5501,县级
4041,532503,蒙自市,3,2018,低,64.1556,县级
4042,532503,蒙自市,3,2018,中低,67.0635,县级
4043,532503,蒙自市,3,2018,中,127.1511,县级
4044,532503,蒙自市,3,2018,中高,399.9132,县级
4045,532503,蒙自市,3,2018,高,1520.2053,县级
4046,532822,勐海县,3,2018,低,98.5617,县级
4047,532822,勐海县,3,2018,中低,107.514,县级
4048,532822,勐海县,3,2018,中,227.2698,县级
4049,532822,勐海县,3,2018,中高,671.1489,县级
4050,532822,勐海县,3,2018,高,4296.3165,县级
4051,532823,勐腊县,3,2018,低,106.7058,县级
4052,532823,勐腊县,3,2018,中低,77.9382,县级
4053,532823,勐腊县,3,2018,中,164.7495,县级
4054,532823,勐腊县,3,2018,中高,471.5361,县级
4055,532823,勐腊县,3,2018,高,6021.6714,县级
4056,530827,孟连傣族拉祜族佤族自治县,3,2018,低,64.908,县级
4057,530827,孟连傣族拉祜族佤族自治县,3,2018,中低,58.7448,县级
4058,530827,孟连傣族拉祜族佤族自治县,3,2018,中,132.4089,县级
4059,530827,孟连傣族拉祜族佤族自治县,3,2018,中高,369.6921,县级
4060,530827,孟连傣族拉祜族佤族自治县,3,2018,高,1290.3624,县级
4061,532925,弥渡县,3,2018,低,41.2533,县级
4062,532925,弥渡县,3,2018,中低,67.7781,县级
4063,532925,弥渡县,3,2018,中,180.8046,县级
4064,532925,弥渡县,3,2018,中高,493.6284,县级
4065,532925,弥渡县,3,2018,高,757.0908,县级
4066,532504,弥勒市,3,2018,低,67.7367,县级
4067,532504,弥勒市,3,2018,中低,92.4408,县级
4068,532504,弥勒市,3,2018,中,197.5392,县级
4069,532504,弥勒市,3,2018,中高,783.4878,县级
4070,532504,弥勒市,3,2018,高,2777.4684,县级
4071,530822,墨江哈尼族自治县,3,2018,低,111.3183,县级
4072,530822,墨江哈尼族自治县,3,2018,中低,70.5348,县级
4073,530822,墨江哈尼族自治县,3,2018,中,174.9735,县级
4074,530822,墨江哈尼族自治县,3,2018,中高,653.6871,县级
4075,530822,墨江哈尼族自治县,3,2018,高,4301.8866,县级
4076,532323,牟定县,3,2018,低,22.5153,县级
4077,532323,牟定县,3,2018,中低,41.6277,县级
4078,532323,牟定县,3,2018,中,129.9006,县级
4079,532323,牟定县,3,2018,中高,504.3789,县级
4080,532323,牟定县,3,2018,高,762.5223,县级
4081,532324,南华县,3,2018,低,30.3624,县级
4082,532324,南华县,3,2018,中低,58.5927,县级
4083,532324,南华县,3,2018,中,173.286,县级
4084,532324,南华县,3,2018,中高,643.4901,县级
4085,532324,南华县,3,2018,高,1373.7159,县级
4086,532926,南涧彝族自治县,3,2018,低,86.4369,县级
4087,532926,南涧彝族自治县,3,2018,中低,61.5744,县级
4088,532926,南涧彝族自治县,3,2018,中,152.2782,县级
4089,532926,南涧彝族自治县,3,2018,中高,414.7857,县级
4090,532926,南涧彝族自治县,3,2018,高,1037.9646,县级
4091,530821,宁洱哈尼族彝族自治县,3,2018,低,112.3182,县级
4092,530821,宁洱哈尼族彝族自治县,3,2018,中低,65.5614,县级
4093,530821,宁洱哈尼族彝族自治县,3,2018,中,121.2741,县级
4094,530821,宁洱哈尼族彝族自治县,3,2018,中高,380.8125,县级
4095,530821,宁洱哈尼族彝族自治县,3,2018,高,3008.3634,县级
4096,530724,宁蒗彝族自治县,3,2018,低,114.3801,县级
4097,530724,宁蒗彝族自治县,3,2018,中低,137.0952,县级
4098,530724,宁蒗彝族自治县,3,2018,中,502.3728,县级
4099,530724,宁蒗彝族自治县,3,2018,中高,1831.0329,县级
4100,530724,宁蒗彝族自治县,3,2018,高,3469.5432,县级
4101,530103,盘龙区,3,2018,低,30.2229,县级
4102,530103,盘龙区,3,2018,中低,38.2806,县级
4103,530103,盘龙区,3,2018,中,44.559,县级
4104,530103,盘龙区,3,2018,中高,125.7813,县级
4105,530103,盘龙区,3,2018,高,626.7132,县级
4106,532523,屏边苗族自治县,3,2018,低,12.7719,县级
4107,532523,屏边苗族自治县,3,2018,中低,12.1941,县级
4108,532523,屏边苗族自治县,3,2018,中,35.2485,县级
4109,532523,屏边苗族自治县,3,2018,中高,188.2503,县级
4110,532523,屏边苗族自治县,3,2018,高,1599.102,县级
4111,530302,麒麟区,3,2018,低,52.209,县级
4112,530302,麒麟区,3,2018,中低,79.317,县级
4113,530302,麒麟区,3,2018,中,89.7723,县级
4114,530302,麒麟区,3,2018,中高,195.3378,县级
4115,530302,麒麟区,3,2018,高,1131.9192,县级
4116,530622,巧家县,3,2018,低,47.1303,县级
4117,530622,巧家县,3,2018,中低,35.4159,县级
4118,530622,巧家县,3,2018,中,111.9555,县级
4119,530622,巧家县,3,2018,中高,554.04,县级
4120,530622,巧家县,3,2018,高,2453.22,县级
4121,532626,丘北县,3,2018,低,126.6561,县级
4122,532626,丘北县,3,2018,中低,85.8735,县级
4123,532626,丘北县,3,2018,中,210.375,县级
4124,532626,丘北县,3,2018,中高,811.5048,县级
4125,532626,丘北县,3,2018,高,3824.2476,县级
4126,533102,瑞丽市,3,2018,低,33.4143,县级
4127,533102,瑞丽市,3,2018,中低,33.1218,县级
4128,533102,瑞丽市,3,2018,中,49.3866,县级
4129,533102,瑞丽市,3,2018,中高,100.6749,县级
4130,533102,瑞丽市,3,2018,高,737.2512,县级
4131,530323,师宗县,3,2018,低,45.9225,县级
4132,530323,师宗县,3,2018,中低,51.6303,县级
4133,530323,师宗县,3,2018,中,102.9492,县级
4134,530323,师宗县,3,2018,中高,363.9015,县级
4135,530323,师宗县,3,2018,高,2209.4793,县级
4136,530521,施甸县,3,2018,低,36.8811,县级
4137,530521,施甸县,3,2018,中低,42.4323,县级
4138,530521,施甸县,3,2018,中,102.33,县级
4139,530521,施甸县,3,2018,中高,412.4655,县级
4140,530521,施甸县,3,2018,高,1382.1786,县级
4141,530126,石林彝族自治县,3,2018,低,36.5148,县级
4142,530126,石林彝族自治县,3,2018,中低,50.6385,县级
4143,530126,石林彝族自治县,3,2018,中,101.1978,县级
4144,530126,石林彝族自治县,3,2018,中高,357.678,县级
4145,530126,石林彝族自治县,3,2018,高,1139.2722,县级
4146,532525,石屏县,3,2018,低,133.8516,县级
4147,532525,石屏县,3,2018,中低,111.4722,县级
4148,532525,石屏县,3,2018,中,270.4356,县级
4149,532525,石屏县,3,2018,中高,803.4057,县级
4150,532525,石屏县,3,2018,高,1731.7341,县级
4151,532322,双柏县,3,2018,低,57.4776,县级
4152,532322,双柏县,3,2018,中低,105.3972,县级
4153,532322,双柏县,3,2018,中,305.7885,县级
4154,532322,双柏县,3,2018,中高,1237.4388,县级
4155,532322,双柏县,3,2018,高,2203.0596,县级
4156,530925,双江拉祜族佤族布朗族傣族自治县,3,2018,低,92.79,县级
4157,530925,双江拉祜族佤族布朗族傣族自治县,3,2018,中低,63.1701,县级
4158,530925,双江拉祜族佤族布朗族傣族自治县,3,2018,中,138.4866,县级
4159,530925,双江拉祜族佤族布朗族傣族自治县,3,2018,中高,412.0128,县级
4160,530925,双江拉祜族佤族布朗族傣族自治县,3,2018,高,1472.2029,县级
4161,530681,水富市,3,2018,低,11.52,县级
4162,530681,水富市,3,2018,中低,3.4776,县级
4163,530681,水富市,3,2018,中,6.0975,县级
4164,530681,水富市,3,2018,中高,18.0108,县级
4165,530681,水富市,3,2018,高,400.2939,县级
4166,530802,思茅区,3,2018,低,124.5933,县级
4167,530802,思茅区,3,2018,中低,59.8977,县级
4168,530802,思茅区,3,2018,中,128.8773,县级
4169,530802,思茅区,3,2018,中高,498.0852,县级
4170,530802,思茅区,3,2018,高,3083.6709,县级
4171,530127,嵩明县,3,2018,低,41.4729,县级
4172,530127,嵩明县,3,2018,中低,64.9314,县级
4173,530127,嵩明县,3,2018,中,91.3869,县级
4174,530127,嵩明县,3,2018,中高,131.6178,县级
4175,530127,嵩明县,3,2018,高,504.2025,县级
4176,530626,绥江县,3,2018,低,39.3606,县级
4177,530626,绥江县,3,2018,中低,4.662,县级
4178,530626,绥江县,3,2018,中,9.2106,县级
4179,530626,绥江县,3,2018,中高,37.3896,县级
4180,530626,绥江县,3,2018,高,659.5911,县级
4181,530581,腾冲市,3,2018,低,160.7508,县级
4182,530581,腾冲市,3,2018,中低,108.702,县级
4183,530581,腾冲市,3,2018,中,212.6655,县级
4184,530581,腾冲市,3,2018,中高,712.7127,县级
4185,530581,腾冲市,3,2018,高,4578.993,县级
4186,530423,通海县,3,2018,低,75.4416,县级
4187,530423,通海县,3,2018,中低,55.9917,县级
4188,530423,通海县,3,2018,中,85.6269,县级
4189,530423,通海县,3,2018,中高,161.73,县级
4190,530423,通海县,3,2018,高,364.6287,县级
4191,530629,威信县,3,2018,低,5.031,县级
4192,530629,威信县,3,2018,中低,7.6806,县级
4193,530629,威信县,3,2018,中,19.0332,县级
4194,530629,威信县,3,2018,中高,80.4051,县级
4195,530629,威信县,3,2018,高,1282.2813,县级
4196,532927,巍山彝族回族自治县,3,2018,低,93.6378,县级
4197,532927,巍山彝族回族自治县,3,2018,中低,76.3695,县级
4198,532927,巍山彝族回族自治县,3,2018,中,190.3554,县级
4199,532927,巍山彝族回族自治县,3,2018,中高,573.5916,县级
4200,532927,巍山彝族回族自治县,3,2018,高,1259.4213,县级
4201,533423,维西傈僳族自治县,3,2018,低,167.661,县级
4202,533423,维西傈僳族自治县,3,2018,中低,60.6924,县级
4203,533423,维西傈僳族自治县,3,2018,中,151.0479,县级
4204,533423,维西傈僳族自治县,3,2018,中高,578.8665,县级
4205,533423,维西傈僳族自治县,3,2018,高,3557.0898,县级
4206,532601,文山市,3,2018,低,61.8408,县级
4207,532601,文山市,3,2018,中低,81.6372,县级
4208,532601,文山市,3,2018,中,170.1324,县级
4209,532601,文山市,3,2018,中高,526.6863,县级
4210,532601,文山市,3,2018,高,2131.1829,县级
4211,530102,五华区,3,2018,低,22.4208,县级
4212,530102,五华区,3,2018,中低,34.101,县级
4213,530102,五华区,3,2018,中,30.6252,县级
4214,530102,五华区,3,2018,中高,60.3558,县级
4215,530102,五华区,3,2018,高,238.662,县级
4216,532329,武定县,3,2018,低,54.2808,县级
4217,532329,武定县,3,2018,中低,64.9098,县级
4218,532329,武定县,3,2018,中,189.0324,县级
4219,532329,武定县,3,2018,中高,683.6076,县级
4220,532329,武定县,3,2018,高,1965.0735,县级
4221,532623,西畴县,3,2018,低,13.3956,县级
4222,532623,西畴县,3,2018,中低,14.1957,县级
4223,532623,西畴县,3,2018,中,41.6691,县级
4224,532623,西畴县,3,2018,中高,190.5147,县级
4225,532623,西畴县,3,2018,高,1235.1816,县级
4226,530829,西盟佤族自治县,3,2018,低,47.9943,县级
4227,530829,西盟佤族自治县,3,2018,中低,35.4969,县级
4228,530829,西盟佤族自治县,3,2018,中,73.2249,县级
4229,530829,西盟佤族自治县,3,2018,中高,213.2451,县级
4230,530829,西盟佤族自治县,3,2018,高,898.8264,县级
4231,530112,西山区,3,2018,低,148.176,县级
4232,530112,西山区,3,2018,中低,58.4523,县级
4233,530112,西山区,3,2018,中,63.6498,县级
4234,530112,西山区,3,2018,中高,133.182,县级
4235,530112,西山区,3,2018,高,479.8332,县级
4236,533401,香格里拉市,3,2018,低,475.542,县级
4237,533401,香格里拉市,3,2018,中低,383.8275,县级
4238,533401,香格里拉市,3,2018,中,760.5963,县级
4239,533401,香格里拉市,3,2018,中高,2546.1126,县级
4240,533401,香格里拉市,3,2018,高,7325.1918,县级
4241,532923,祥云县,3,2018,低,66.87,县级
4242,532923,祥云县,3,2018,中低,128.8566,县级
4243,532923,祥云县,3,2018,中,310.2903,县级
4244,532923,祥云县,3,2018,中高,880.0713,县级
4245,532923,祥云县,3,2018,高,1059.4998,县级
4246,530427,新平彝族傣族自治县,3,2018,低,125.5842,县级
4247,530427,新平彝族傣族自治县,3,2018,中低,106.9173,县级
4248,530427,新平彝族傣族自治县,3,2018,中,290.5056,县级
4249,530427,新平彝族傣族自治县,3,2018,中高,1084.4307,县级
4250,530427,新平彝族傣族自治县,3,2018,高,2675.5623,县级
4251,530381,宣威市,3,2018,低,56.3229,县级
4252,530381,宣威市,3,2018,中低,77.4639,县级
4253,530381,宣威市,3,2018,中,149.3181,县级
4254,530381,宣威市,3,2018,中高,578.0997,县级
4255,530381,宣威市,3,2018,高,5189.2974,县级
4256,530129,寻甸回族彝族自治县,3,2018,低,58.4262,县级
4257,530129,寻甸回族彝族自治县,3,2018,中低,94.527,县级
4258,530129,寻甸回族彝族自治县,3,2018,中,174.3939,县级
4259,530129,寻甸回族彝族自治县,3,2018,中高,555.1497,县级
4260,530129,寻甸回族彝族自治县,3,2018,高,2710.8477,县级
4261,530623,盐津县,3,2018,低,15.0561,县级
4262,530623,盐津县,3,2018,中低,6.9165,县级
4263,530623,盐津县,3,2018,中,14.6061,县级
4264,530623,盐津县,3,2018,中高,69.9111,县级
4265,530623,盐津县,3,2018,高,1923.1461,县级
4266,532622,砚山县,3,2018,低,150.9291,县级
4267,532622,砚山县,3,2018,中低,111.2625,县级
4268,532622,砚山县,3,2018,中,248.4063,县级
4269,532622,砚山县,3,2018,中高,750.0627,县级
4270,532622,砚山县,3,2018,高,2614.2921,县级
4271,532922,漾濞彝族自治县,3,2018,低,25.6491,县级
4272,532922,漾濞彝族自治县,3,2018,中低,24.7491,县级
4273,532922,漾濞彝族自治县,3,2018,中,78.7005,县级
4274,532922,漾濞彝族自治县,3,2018,中高,370.6767,县级
4275,532922,漾濞彝族自治县,3,2018,高,1375.4745,县级
4276,532325,姚安县,3,2018,低,18.4779,县级
4277,532325,姚安县,3,2018,中低,32.7501,县级
4278,532325,姚安县,3,2018,中,109.4958,县级
4279,532325,姚安县,3,2018,中高,540.8604,县级
4280,532325,姚安县,3,2018,高,1007.7876,县级
4281,530125,宜良县,3,2018,低,56.7018,县级
4282,530125,宜良县,3,2018,中低,61.9083,县级
4283,530125,宜良县,3,2018,中,96.4296,县级
4284,530125,宜良县,3,2018,中高,293.4882,县级
