region_code,region_name,year,temp_mean,pre_mean
530127,嵩明县,2020,7.827,364.4207
530626,绥江县,2020,7.275,365.386
530581,腾冲市,2020,9.147,640.6799
530423,通海县,2020,8.701,414.9453
530629,威信县,2020,8.152,420.7427
532927,巍山彝族回族自治县,2020,10.897,460.0407
533423,维西傈僳族自治县,2020,4.426,304.199
532601,文山市,2020,9.825,645.9803
530102,五华区,2020,7.908,366.7657
532329,武定县,2020,8.3,343.0966
532623,西畴县,2020,7.461,480.977
530829,西盟佤族自治县,2020,11.889,637.5404
530112,西山区,2020,7.262,338.1525
533401,香格里拉市,2020,3.196,296.3618
532923,祥云县,2020,8.357,325.0198
530427,新平彝族傣族自治县,2020,8.943,412.7886
530381,宣威市,2020,8.36,473.8622
530129,寻甸回族彝族自治县,2020,8.08,398.6143
530623,盐津县,2020,10.883,517.8418
532622,砚山县,2020,7.606,443.8651
532922,漾濞彝族自治县,2020,7.142,329.1351
532325,姚安县,2020,8.963,353.4727
530125,宜良县,2020,7.198,318.9074
530628,彝良县,2020,5.845,304.2788
530425,易门县,2020,11.072,461.2104
533123,盈江县,2020,9.706,731.9466
530923,永德县,2020,10.477,562.2701
532928,永平县,2020,9.132,424.2798
532327,永仁县,2020,9.91,324.6019
530625,永善县,2020,4.533,238.5348
530722,永胜县,2020,7.88,295.246
530721,玉龙纳西族自治县,2020,4.373,241.6876
530428,元江哈尼族彝族傣族自治县,2020,11.448,559.629
532328,元谋县,2020,9.844,272.545
532528,元阳县,2020,10.202,560.2492
532929,云龙县,2020,6.573,384.6892
530922,云县,2020,8.793,412.2804
530303,沾益区,2020,8.559,446.2339
530602,昭阳区,2020,5.891,343.2282
530924,镇康县,2020,10.061,568.5526
530627,镇雄县,2020,8.488,471.1735
530825,镇沅彝族哈尼族拉祜族自治县,2020,7.526,350.287
530181,安宁市,2021,7.437,211.4588
532924,宾川县,2021,8.93,251.6276
530927,沧源佤族自治县,2021,12.499,448.9289
530524,昌宁县,2021,8.469,269.3712
530114,呈贡区,2021,9.072,278.635
530481,澄江市,2021,9.007,267.5869
532301,楚雄市,2021,9.361,258.0165
530624,大关县,2021,7.915,332.2249
532901,大理市,2021,7.952,264.6588
532326,大姚县,2021,9.1,271.2066
533422,德钦县,2021,2.145,196.3927
530113,东川区,2021,6.531,238.1575
530426,峨山彝族自治县,2021,8.501,213.8444
532930,洱源县,2021,6.66,268.7419
530921,凤庆县,2021,9.827,311.0982
533323,福贡县,2021,7.476,490.4207
530124,富民县,2021,7.517,224.3087
532628,富宁县,2021,10.465,409.8598
530325,富源县,2021,5.706,267.1879
532501,个旧市,2021,7.683,238.336
530926,耿马傣族佤族自治县,2021,9.229,333.7397
533324,贡山独龙族怒族自治县,2021,4.241,355.5937
530702,古城区,2021,6.156,227.9592
530111,官渡区,2021,6.601,210.0812
532627,广南县,2021,12.041,468.3791
532532,河口瑶族自治县,2021,6.003,254.6971
532932,鹤庆县,2021,9.837,315.4606
532529,红河县,2021,12.701,404.7785
530402,红塔区,2021,9.312,253.8676
530424,华宁县,2021,10.273,282.5235
530723,华坪县,2021,11.005,309.7731
530326,会泽县,2021,6.984,289.8329
532524,建水县,2021,10.807,284.0467
532931,剑川县,2021,8.457,378.2198
530826,江城哈尼族彝族自治县,2021,9.962,346.7765
530403,江川区,2021,11.561,324.5228
532530,金平苗族瑶族傣族自治县,2021,9.033,322.7406
530115,晋宁区,2021,7.351,218.4518
530823,景东彝族自治县,2021,9.726,303.73
530824,景谷傣族彝族自治县,2021,12.224,409.1416
532801,景洪市,2021,10.911,436.9953
532502,开远市,2021,10.552,295.2775
533325,兰坪白族普米族自治县,2021,6.663,365.9145
530828,澜沧拉祜族自治县,2021,11.666,533.0262
533122,梁河县,2021,10.218,465.9144
530902,临翔区,2021,9.34,327.096
530523,龙陵县,2021,8.431,332.6232
530502,隆阳区,2021,11.449,433.7788
533124,陇川县,2021,10.234,488.5174
533301,泸水市,2021,6.92,387.2673
532527,泸西县,2021,9.446,295.6737
530621,鲁甸县,2021,7.057,294.9268
530322,陆良县,2021,8.087,286.3035
532302,禄丰市,2021,10.884,294.6832
530128,禄劝彝族苗族自治县,2021,8.565,293.7095
530324,罗平县,2021,6.862,279.5009
532531,绿春县,2021,11.279,402.9816
532624,麻栗坡县,2021,7.407,358.8249
532625,马关县,2021,10.486,559.2034
530304,马龙区,2021,10.009,359.6397
533103,芒市,2021,13.036,543.1797
532503,蒙自市,2021,10.176,370.4764
532822,勐海县,2021,13.375,548.2757
532823,勐腊县,2021,14.396,546.644
530827,孟连傣族拉祜族佤族自治县,2021,13.631,532.028
532925,弥渡县,2021,7.121,200.6221
532504,弥勒市,2021,10.131,266.6888
530822,墨江哈尼族自治县,2021,9.076,272.4267
532323,牟定县,2021,8.093,222.5055
532324,南华县,2021,8.459,246.5932
532926,南涧彝族自治县,2021,9.72,282.1868
530821,宁洱哈尼族彝族自治县,2021,7.893,254.926
530724,宁蒗彝族自治县,2021,5.264,231.0042
530103,盘龙区,2021,8.554,291.7796
532523,屏边苗族自治县,2021,9.739,431.3869
530302,麒麟区,2021,8.003,322.4207
530622,巧家县,2021,8.102,336.5173
532626,丘北县,2021,10.835,383.7022
533102,瑞丽市,2021,9.386,403.3316
530323,师宗县,2021,7.469,273.763
530521,施甸县,2021,10.678,367.7947
530126,石林彝族自治县,2021,10.078,311.1472
532525,石屏县,2021,11.174,308.6615
532322,双柏县,2021,10.393,269.6694
530925,双江拉祜族佤族布朗族傣族自治县,2021,10.915,398.1726
530681,水富市,2021,7.009,319.4324
530802,思茅区,2021,10.079,353.9179
530127,嵩明县,2021,8.091,265.6514
530626,绥江县,2021,7.287,328.1082
530581,腾冲市,2021,9.579,489.6955
530423,通海县,2021,9.214,256.0747
530629,威信县,2021,8.237,402.9004
532927,巍山彝族回族自治县,2021,11.386,344.1361
533423,维西傈僳族自治县,2021,4.614,273.8323
532601,文山市,2021,10.427,474.2766
530102,五华区,2021,8.303,258.8439
532329,武定县,2021,8.594,263.9399
532623,西畴县,2021,7.893,375.8629
530829,西盟佤族自治县,2021,12.328,520.4836
530112,西山区,2021,7.562,230.8579
533401,香格里拉市,2021,3.567,253.6842
532923,祥云县,2021,8.781,250.852
530427,新平彝族傣族自治县,2021,9.337,265.853
530381,宣威市,2021,8.79,399.3871
530129,寻甸回族彝族自治县,2021,8.395,310.4451
530623,盐津县,2021,10.986,466.5703
532622,砚山县,2021,8.069,324.9974
532922,漾濞彝族自治县,2021,7.497,256.0572
532325,姚安县,2021,9.431,283.1808
530125,宜良县,2021,7.38,220.535
530628,彝良县,2021,5.962,269.892
530425,易门县,2021,11.665,299.3697
533123,盈江县,2021,10.048,564.088
530923,永德县,2021,10.891,386.5932
532928,永平县,2021,9.539,329.8757
532327,永仁县,2021,10.326,288.645
530625,永善县,2021,4.671,209.5737
530722,永胜县,2021,8.227,247.611
530721,玉龙纳西族自治县,2021,4.657,212.9841
530428,元江哈尼族彝族傣族自治县,2021,11.916,343.4515
532328,元谋县,2021,10.202,226.7391
532528,元阳县,2021,10.65,329.2387
532929,云龙县,2021,6.91,313.9416
530922,云县,2021,9.178,287.1211
530303,沾益区,2021,9.067,370.8915
530602,昭阳区,2021,6.188,288.9999
530924,镇康县,2021,10.449,385.5348
530627,镇雄县,2021,8.601,438.9378
530825,镇沅彝族哈尼族拉祜族自治县,2021,7.867,264.2227
530181,安宁市,2022,7.327,246.0185
532924,宾川县,2022,8.745,307.6717
530927,沧源佤族自治县,2022,12.311,594.1047
530524,昌宁县,2022,8.321,355.3347
530114,呈贡区,2022,9.018,312.3127
530481,澄江市,2022,8.956,287.903
532301,楚雄市,2022,9.158,294.7609
530624,大关县,2022,7.825,415.6061
532901,大理市,2022,7.771,331.5795
532326,大姚县,2022,8.886,307.1579
533422,德钦县,2022,2.082,212.2071
530113,东川区,2022,6.52,286.7648
530426,峨山彝族自治县,2022,8.337,222.6259
532930,洱源县,2022,6.508,332.199
530921,凤庆县,2022,9.646,405.4666
533323,福贡县,2022,7.434,603.4581
530124,富民县,2022,7.409,274.0696
532628,富宁县,2022,10.381,394.6208
530325,富源县,2022,5.606,292.3683
532501,个旧市,2022,7.539,272.2391
530926,耿马傣族佤族自治县,2022,9.087,429.7258
533324,贡山独龙族怒族自治县,2022,4.207,400.8249
530702,古城区,2022,5.996,262.7303
530111,官渡区,2022,6.52,244.6038
532627,广南县,2022,11.861,480.8041
532532,河口瑶族自治县,2022,5.907,266.434
532932,鹤庆县,2022,9.676,380.3429
532529,红河县,2022,12.517,480.2028
530402,红塔区,2022,9.142,275.4017
530424,华宁县,2022,10.085,299.8905
530723,华坪县,2022,10.777,335.797
530326,会泽县,2022,6.911,355.8226
532524,建水县,2022,10.599,306.7897
532931,剑川县,2022,8.242,448.14
530826,江城哈尼族彝族自治县,2022,9.793,389.2574
530403,江川区,2022,11.364,353.472
532530,金平苗族瑶族傣族自治县,2022,8.888,366.275
530115,晋宁区,2022,7.264,243.3025
530823,景东彝族自治县,2022,9.52,340.3967
530824,景谷傣族彝族自治县,2022,12.025,485.4164
532801,景洪市,2022,10.756,450.4584
532502,开远市,2022,10.318,309.3972
533325,兰坪白族普米族自治县,2022,6.587,419.9293
530828,澜沧拉祜族自治县,2022,11.488,572.6924
533122,梁河县,2022,10.148,648.1412
530902,临翔区,2022,9.174,411.0211
530523,龙陵县,2022,8.29,456.3153
530502,隆阳区,2022,11.218,578.6627
533124,陇川县,2022,10.101,625.3891
533301,泸水市,2022,6.807,480.3281
532527,泸西县,2022,9.368,274.3762
530621,鲁甸县,2022,6.937,380.3814
530322,陆良县,2022,8.073,286.1306
532302,禄丰市,2022,10.765,341.0407
530128,禄劝彝族苗族自治县,2022,8.539,357.1869
530324,罗平县,2022,6.827,294.3052
532531,绿春县,2022,11.044,469.4991
532624,麻栗坡县,2022,7.286,374.2053
532625,马关县,2022,10.283,599.2889
530304,马龙区,2022,9.958,386.5911
533103,芒市,2022,12.885,735.3325
532503,蒙自市,2022,9.962,407.0122
532822,勐海县,2022,13.181,587.7634
532823,勐腊县,2022,14.155,567.2506
530827,孟连傣族拉祜族佤族自治县,2022,13.428,583.9834
532925,弥渡县,2022,6.951,249.2014
532504,弥勒市,2022,9.963,263.704
530822,墨江哈尼族自治县,2022,8.935,338.2477
532323,牟定县,2022,7.943,244.8614
532324,南华县,2022,8.235,289.2407
532926,南涧彝族自治县,2022,9.506,352.7685
530821,宁洱哈尼族彝族自治县,2022,7.778,299.6581
530724,宁蒗彝族自治县,2022,5.121,255.9228
530103,盘龙区,2022,8.39,353.4223
532523,屏边苗族自治县,2022,9.549,461.4323
530302,麒麟区,2022,7.945,340.4541
530622,巧家县,2022,7.973,412.8621
532626,丘北县,2022,10.684,398.1691
533102,瑞丽市,2022,9.296,494.3309
530323,师宗县,2022,7.439,280.0441
530521,施甸县,2022,10.486,509.0456
530126,石林彝族自治县,2022,10.033,308.126
532525,石屏县,2022,11.013,288.2376
532322,双柏县,2022,10.162,296.5886
530925,双江拉祜族佤族布朗族傣族自治县,2022,10.723,500.2214
530681,水富市,2022,7.019,373.6362
530802,思茅区,2022,9.906,400.4406
530127,嵩明县,2022,8.022,307.1712
530626,绥江县,2022,7.27,391.5373
530581,腾冲市,2022,9.389,661.3985
530423,通海县,2022,9.026,273.147
530629,威信县,2022,8.211,451.5826
532927,巍山彝族回族自治县,2022,11.145,433.0011
533423,维西傈僳族自治县,2022,4.562,319.1237
532601,文山市,2022,10.189,511.9492
530102,五华区,2022,8.144,315.357
532329,武定县,2022,8.505,303.9561
532623,西畴县,2022,7.725,409.5924
530829,西盟佤族自治县,2022,12.129,566.4603
530112,西山区,2022,7.468,271.3445
533401,香格里拉市,2022,3.388,295.1004
532923,祥云县,2022,8.556,306.7932
530427,新平彝族傣族自治县,2022,9.175,294.3276
530381,宣威市,2022,8.622,467.1667
530129,寻甸回族彝族自治县,2022,8.329,355.3956
530623,盐津县,2022,10.898,556.4839
532622,砚山县,2022,7.884,344.7157
532922,漾濞彝族自治县,2022,7.329,320.2934
532325,姚安县,2022,9.185,328.7361
530125,宜良县,2022,7.353,237.2328
530628,彝良县,2022,5.89,326.5325
530425,易门县,2022,11.428,344.9782
533123,盈江县,2022,9.894,758.9883
530923,永德县,2022,10.712,520.6964
532928,永平县,2022,9.341,413.392
532327,永仁县,2022,10.155,303.5312
530625,永善县,2022,4.605,253.2684
530722,永胜县,2022,8.091,293.069
530721,玉龙纳西族自治县,2022,4.52,243.9927
530428,元江哈尼族彝族傣族自治县,2022,11.788,382.2126
532328,元谋县,2022,10.045,241.2543
532528,元阳县,2022,10.469,377.9286
532929,云龙县,2022,6.771,386.554
530922,云县,2022,9.018,360.8689
530303,沾益区,2022,8.881,410.7586
530602,昭阳区,2022,6.075,363.1726
530924,镇康县,2022,10.311,530.46
530627,镇雄县,2022,8.548,502.9878
530825,镇沅彝族哈尼族拉祜族自治县,2022,7.704,286.5142
530000,云南省,2013,8.7930625,1049.25548
530000,云南省,2014,8.4859375,1105.40612
530000,云南省,2015,8.0579375,1203.9447
530000,云南省,2016,8.5506875,1225.17388
530000,云南省,2017,9.6985,1341.87998
530000,云南省,2018,9.968625,1408.83008
530000,云南省,2019,8.512125,1400.1638
530000,云南省,2020,8.9574375,1412.0183
530000,云南省,2021,8.4533125,1053.26844
530000,云南省,2022,8.564625,1231.18086
